Sale Date,ISBN,Discount,ItemID,OrderID,Week
2/3/2193,989-28-79-42728-3,,107052-63-3286,107052-2422,5
2/3/2193,989-28-79-11297-4,,107052-34-235,107052-2423,5
2/3/2193,989-28-79-45675-7,,107052-57-1789,107052-2424,5
2/3/2193,989-28-79-04510-4,,107052-66-6241,107052-2425,5
2/3/2193,989-28-79-82197-5,,107052-75-5604,107052-2426,5
2/3/2193,989-28-79-04510-4,,107052-6-4407,107052-2427,5
2/3/2193,989-28-79-45675-7,,107052-41-8632,107052-2428,5
2/3/2193,989-28-79-01991-4,,107052-83-1823,107052-2429,5
2/3/2193,989-28-79-82197-5,,107052-98-4632,107052-2430,5
2/3/2193,989-28-79-13871-4,,107052-58-62,107052-2431,5
2/3/2193,989-28-79-69807-2,,107052-43-3572,107052-2432,5
2/3/2193,989-28-79-05670-4,,107052-96-1453,107052-2433,5
2/3/2193,989-28-79-13871-4,,107052-59-2179,107052-2434,5
2/3/2193,989-28-79-13871-4,,107052-76-8821,107052-2435,5
2/3/2193,989-28-79-13871-4,,107052-34-3397,107052-2436,5
2/3/2193,989-28-79-82749-6,,107052-65-2916,107052-2437,5
2/3/2193,989-28-79-13871-4,,107052-58-61,107052-2438,5
2/3/2193,989-28-79-82749-6,,107052-59-3930,107052-2439,5
2/3/2193,989-28-79-05670-4,,107052-31-2910,107052-2440,5
2/3/2193,989-28-79-69807-2,,107052-77-6147,107052-2441,5
2/3/2193,989-28-79-69807-2,,107052-77-6146,107052-2442,5
2/3/2193,989-28-79-69807-2,,107052-38-8635,107052-2443,5
2/3/2193,989-28-79-82749-6,,107052-65-2915,107052-2444,5
2/3/2193,989-28-79-13871-4,,107052-12-997,107052-2445,5
2/3/2193,989-28-79-13871-4,,107052-23-4094,107052-2446,5
2/3/2193,989-28-79-13871-4,,107052-23-4093,107052-2447,5
2/3/2193,989-28-229-7592-2,,107052-89-5544,107052-2448,5
2/3/2193,989-28-229-5891-8,,107052-41-6283,107052-2449,5
2/3/2193,989-28-229-3157-7,,107052-1-3249,107052-2450,5
2/3/2193,989-28-229-9769-6,,107052-71-3350,107052-2451,5
2/3/2193,989-28-229-7592-2,,107052-41-479,107052-2452,5
2/3/2193,989-28-229-9769-6,,107052-60-670,107052-2453,5
2/3/2193,989-28-229-5891-8,,107052-9-1469,107052-2454,5
2/3/2193,989-28-229-1404-4,,107052-45-7420,107052-2455,5
2/3/2193,989-28-229-1404-4,,107052-95-5425,107052-2456,5
2/3/2193,989-28-229-9769-6,,107052-90-6325,107052-2457,5
2/3/2193,989-28-229-9769-6,,107052-60-4658,107052-2458,5
2/3/2193,989-28-229-1404-4,,107052-62-6649,107052-2459,5
2/3/2193,989-28-229-5891-8,,107052-39-6435,107052-2460,5
2/3/2193,989-28-229-5891-8,,107052-57-2681,107052-2461,5
2/3/2193,989-28-229-9769-6,,107052-93-2927,107052-2462,5
2/3/2193,989-28-229-1404-4,,107052-86-4081,107052-2463,5
2/3/2193,989-28-229-6632-6,0.1,107052-4-7978,107052-2464,5
2/3/2193,989-28-79-23023-4,,107052-60-7249,107052-2465,5
2/3/2193,989-28-79-71565-6,,107052-71-758,107052-2466,5
2/3/2193,989-28-79-26824-4,,107052-74-9439,107052-2467,5
2/3/2193,989-28-79-13801-1,,107052-40-8484,107052-2468,5
2/3/2193,989-28-79-26824-4,,107052-72-5213,107052-2469,5
2/3/2193,989-28-79-36485-4,,107052-20-2453,107052-2470,5
2/3/2193,989-28-79-23023-4,,107052-82-1952,107052-2471,5
2/3/2193,989-28-79-68089-3,0.05,107052-19-3995,107052-2472,5
2/3/2193,989-28-79-74374-1,,107052-62-9696,107052-2473,5
2/3/2193,989-28-79-43574-5,,107052-99-2216,107052-2474,5
2/3/2193,989-28-79-74374-1,,107052-13-4814,107052-2475,5
2/3/2193,989-28-79-74374-1,,107052-23-8491,107052-2476,5
2/3/2193,989-28-79-71565-6,,107052-45-8533,107052-2477,5
2/3/2193,989-28-79-74374-1,,107052-55-910,107052-2478,5
2/3/2193,989-28-79-74374-1,,107052-96-7806,107052-2479,5
2/3/2193,989-28-79-74374-1,,107052-25-69,107052-2480,5
2/3/2193,989-28-79-23023-4,,107052-76-2172,107052-2481,5
2/3/2193,989-28-79-71565-6,,107052-93-2512,107052-2482,5
2/3/2193,989-28-79-13801-1,,107052-32-8986,107052-2483,5
2/3/2193,989-28-79-71565-6,,107052-35-7234,107052-2485,5
2/3/2193,989-28-79-26824-4,,107052-72-2805,107052-2486,5
2/3/2193,989-28-79-26824-4,,107052-29-6720,107052-2487,5
2/3/2193,989-28-79-23023-4,,107052-66-9555,107052-2488,5
2/3/2193,989-28-79-91028-0,,107052-70-6483,107052-2489,5
2/3/2193,989-28-79-74374-1,,107052-92-3943,107052-2490,5
2/3/2193,989-28-79-23023-4,,107052-94-5167,107052-2491,5
2/3/2193,989-28-79-74374-1,,107052-69-230,107052-2492,5
2/3/2193,989-28-79-23023-4,,107052-1-2899,107052-2493,5
2/3/2193,989-28-79-13801-1,,107052-78-5874,107052-2494,5
2/3/2193,989-28-79-51397-9,,107052-16-8511,107052-2495,5
2/3/2193,989-28-79-40897-8,,107052-92-1798,107052-2496,5
2/3/2193,989-28-79-23023-4,0.13,107052-42-5115,107052-2497,5
2/3/2193,989-28-79-91028-0,,107052-67-8762,107052-2498,5
2/3/2193,989-28-79-13801-1,,107052-28-3386,107052-2499,5
2/3/2193,989-28-79-71565-6,,107052-34-1404,107052-2500,5
2/3/2193,989-28-79-91028-0,,107052-66-7481,107052-2501,5
2/3/2193,989-28-79-13801-1,,107052-59-4006,107052-2502,5
2/3/2193,989-28-79-91028-0,,107052-41-9451,107052-2503,5
2/3/2193,989-28-79-26824-4,,107052-24-6973,107052-2504,5
2/3/2193,989-28-79-68089-3,0.05,107052-70-127,107052-2505,5
2/3/2193,989-28-79-74374-1,,107052-8-4621,107052-2506,5
2/3/2193,989-28-79-26824-4,,107052-38-188,107052-2507,5
2/3/2193,989-28-79-23023-4,,107052-77-1069,107052-2508,5
2/3/2193,989-28-79-55752-2,,107052-92-4936,107052-2509,5
2/3/2193,989-28-79-71565-6,,107052-19-2500,107052-2510,5
2/3/2193,989-28-79-82339-9,,107052-86-8660,107052-2511,5
2/3/2193,989-28-79-26824-4,,107052-6-8415,107052-2512,5
2/3/2193,989-28-79-44730-4,,107052-27-7510,107052-2513,5
2/3/2193,989-28-79-74374-1,,107052-35-5608,107052-2514,5
2/3/2193,989-28-3705-222-9,,107052-94-4422,107052-2515,5
2/3/2193,989-28-3705-222-9,,107052-44-3926,107052-2516,5
2/3/2193,989-28-79-03683-6,,107052-30-5871,107052-2517,5
2/3/2193,989-28-3705-222-9,,107052-87-3540,107052-2518,5
2/3/2193,989-28-3705-492-6,,107052-62-2103,107052-2519,5
2/3/2193,989-28-79-74374-1,,107052-4-645,107052-2520,5
2/3/2193,989-28-79-13871-4,,107052-82-657,107052-2520,5
2/3/2193,989-28-3705-369-1,,107052-58-1227,107052-2521,5
2/3/2193,989-28-79-13871-4,,107052-82-656,107052-2521,5
2/3/2193,989-28-79-13871-4,,107052-12-996,107052-2522,5
2/3/2193,989-28-79-13801-1,,107052-26-1718,107052-2522,5
2/3/2193,989-28-3705-007-2,,107052-86-2498,107052-2523,5
2/3/2193,989-28-79-45675-7,,107052-86-2720,107052-2523,5
2/3/2193,989-28-79-45675-7,,107052-5-3037,107052-2524,5
2/3/2193,989-28-79-11297-4,,107052-70-3632,107052-2524,5
2/3/2193,989-28-79-82749-6,,107052-59-3929,107052-2525,5
2/3/2193,989-28-79-40897-8,,107052-70-4509,107052-2525,5
2/3/2193,989-28-3705-007-2,,107052-15-7202,107052-2526,5
2/3/2193,989-28-79-51397-9,,107052-99-5875,107052-2526,5
2/3/2193,989-28-3705-583-1,,107052-62-8125,107052-2527,5
2/3/2193,989-28-79-13801-1,,107052-67-7608,107052-2527,5
2/3/2193,989-28-79-69807-2,,107052-38-8634,107052-2528,5
2/3/2193,989-28-3705-583-1,,107052-83-8439,107052-2528,5
2/3/2193,989-28-79-13871-4,,107052-76-8820,107052-2529,5
2/3/2193,989-28-229-3157-7,,107052-8-9586,107052-2529,5
2/3/2193,989-28-79-13871-4,,107052-34-3396,107052-2530,5
2/3/2193,989-28-79-05670-4,,107052-39-1879,107052-2530,5
2/3/2193,989-28-3705-649-4,,107052-86-3038,107052-2530,5
2/3/2193,989-28-79-69807-2,,107052-43-3571,107052-2531,5
2/3/2193,989-28-79-13871-4,,107052-59-2178,107052-2531,5
2/3/2193,989-28-79-32105-5,,107052-67-8604,107052-2531,5
2/3/2193,989-28-229-9769-6,,107052-22-9423,107052-2532,5
2/3/2193,989-28-79-26824-4,,107052-49-2429,107052-2532,5
2/3/2193,989-28-3705-987-7,,107052-59-3545,107052-2532,5
2/3/2193,989-28-654-3899-6,,107052-73-9878,107052-2532,5
2/4/2193,989-28-3705-054-6,,107053-49-5499,107053-2533,6
2/4/2193,989-28-3705-987-7,,107053-20-6843,107053-2534,6
2/4/2193,989-28-3705-007-2,,107053-93-5499,107053-2535,6
2/4/2193,989-28-3705-007-2,,107053-59-8201,107053-2536,6
2/4/2193,989-28-3705-007-2,,107053-32-1959,107053-2537,6
2/4/2193,989-28-3705-592-3,,107053-11-5702,107053-2538,6
2/4/2193,989-28-3705-987-7,,107053-79-7236,107053-2539,6
2/4/2193,989-28-3705-007-2,,107053-26-2581,107053-2540,6
2/4/2193,989-28-3705-592-3,,107053-14-6310,107053-2541,6
2/4/2193,989-28-79-11297-4,,107053-21-307,107053-2542,6
2/4/2193,989-28-79-01991-4,,107053-98-3126,107053-2543,6
2/4/2193,989-28-79-86624-2,,107053-52-7223,107053-2544,6
2/4/2193,989-28-79-45675-7,,107053-73-51,107053-2545,6
2/4/2193,989-28-79-04510-4,,107053-9-2814,107053-2546,6
2/4/2193,989-28-79-16826-1,,107053-58-1550,107053-2547,6
2/4/2193,989-28-79-01991-4,,107053-71-3842,107053-2548,6
2/4/2193,989-28-79-13871-4,,107053-35-2085,107053-2549,6
2/4/2193,989-28-79-05670-4,,107053-74-1934,107053-2550,6
2/4/2193,989-28-79-13871-4,,107053-73-8150,107053-2551,6
2/4/2193,989-28-79-05670-4,,107053-74-7897,107053-2552,6
2/4/2193,989-28-79-82749-6,,107053-5-6347,107053-2553,6
2/4/2193,989-28-79-13871-4,,107053-73-8149,107053-2554,6
2/4/2193,989-28-229-5891-8,,107053-4-4430,107053-2555,6
2/4/2193,989-28-229-1404-4,,107053-77-8813,107053-2556,6
2/4/2193,989-28-229-1404-4,0.15,107053-1-1484,107053-2557,6
2/4/2193,989-28-229-5891-8,,107053-65-633,107053-2558,6
2/4/2193,989-28-229-9769-6,,107053-89-6088,107053-2559,6
2/4/2193,989-28-229-6632-6,0.1,107053-93-2697,107053-2560,6
2/4/2193,989-28-229-7592-2,,107053-72-9310,107053-2561,6
2/4/2193,989-28-229-1404-4,0.15,107053-1-5404,107053-2562,6
2/4/2193,989-28-229-9769-6,,107053-3-1963,107053-2563,6
2/4/2193,989-28-229-3157-7,,107053-25-3931,107053-2564,6
2/4/2193,989-28-229-7592-2,,107053-50-1986,107053-2565,6
2/4/2193,989-28-229-9769-6,,107053-67-5124,107053-2566,6
2/4/2193,989-28-229-0197-6,,107053-8-8209,107053-2567,6
2/4/2193,989-28-79-23023-4,,107053-11-6452,107053-2569,6
2/4/2193,989-28-79-68089-3,0.05,107053-53-9998,107053-2570,6
2/4/2193,989-28-79-51397-9,,107053-81-5984,107053-2571,6
2/4/2193,989-28-79-74374-1,,107053-23-5702,107053-2572,6
2/4/2193,989-28-79-91028-0,,107053-29-3359,107053-2573,6
2/4/2193,989-28-79-13801-1,,107053-46-5379,107053-2574,6
2/4/2193,989-28-79-26824-4,,107053-97-4158,107053-2575,6
2/4/2193,989-28-79-51397-9,,107053-24-7682,107053-2576,6
2/4/2193,989-28-79-40897-8,,107053-43-9702,107053-2577,6
2/4/2193,989-28-79-43574-5,,107053-8-8410,107053-2578,6
2/4/2193,989-28-79-13801-1,,107053-62-9087,107053-2579,6
2/4/2193,989-28-79-23023-4,,107053-11-6583,107053-2580,6
2/4/2193,989-28-79-68089-3,0.05,107053-66-2115,107053-2581,6
2/4/2193,989-28-79-68089-3,0.05,107053-25-5233,107053-2582,6
2/4/2193,989-28-79-23023-4,,107053-86-2788,107053-2583,6
2/4/2193,989-28-79-74374-1,,107053-54-5450,107053-2584,6
2/4/2193,989-28-79-23023-4,,107053-61-1956,107053-2585,6
2/4/2193,989-28-79-51397-9,,107053-43-1324,107053-2586,6
2/4/2193,989-28-3705-492-6,,107053-84-853,107053-2587,6
2/4/2193,989-28-3705-222-9,,107053-94-4244,107053-2588,6
2/4/2193,989-28-229-6632-6,0.1,107053-43-837,107053-2589,6
2/4/2193,989-28-79-13871-4,,107053-35-2084,107053-2589,6
2/4/2193,989-28-79-26824-4,,107053-16-5791,107053-2590,6
2/4/2193,989-28-79-05670-4,,107053-49-3871,107053-2590,6
2/4/2193,989-28-79-23023-4,,107053-26-8371,107053-2591,6
2/4/2193,989-28-3705-222-9,,107053-57-6668,107053-2591,6
2/4/2193,989-28-79-82749-6,,107053-5-6346,107053-2592,6
2/4/2193,989-28-79-23023-4,,107053-83-8910,107053-2592,6
2/4/2193,989-28-3705-966-2,,107053-94-3220,107053-2592,6
2/4/2193,989-28-79-32105-5,,107053-4-9728,107053-2593,6
2/4/2193,989-28-79-40897-8,,107053-62-9140,107053-2593,6
2/4/2193,989-28-79-74374-1,,107053-77-9472,107053-2593,6
2/4/2193,989-28-3705-138-3,,107053-14-8730,107053-2594,6
2/4/2193,989-28-3705-987-7,,107053-80-9035,107053-2594,6
2/4/2193,989-28-3705-007-2,,107053-93-508,107053-2594,6
2/4/2193,989-28-229-1404-4,0.15,107053-1-6735,107077-2568,6
2/5/2193,989-28-229-1404-4,0.15,107054-1-2183,107053-2624,6
2/5/2193,989-28-3705-138-3,,107054-21-5514,107054-2595,6
2/5/2193,989-28-3705-987-7,,107054-46-3453,107054-2596,6
2/5/2193,989-28-3705-592-3,,107054-11-575,107054-2597,6
2/5/2193,989-28-3705-007-2,,107054-67-3091,107054-2598,6
2/5/2193,989-28-3705-007-2,,107054-89-7352,107054-2599,6
2/5/2193,989-28-3705-649-4,,107054-9-6931,107054-2600,6
2/5/2193,989-28-3705-007-2,,107054-55-8023,107054-2601,6
2/5/2193,989-28-3705-966-2,,107054-64-4183,107054-2602,6
2/5/2193,989-28-3705-987-7,,107054-65-8570,107054-2603,6
2/5/2193,989-28-79-86624-2,,107054-15-9297,107054-2604,6
2/5/2193,989-28-79-16826-1,,107054-97-7133,107054-2605,6
2/5/2193,989-28-79-69807-2,,107054-41-8349,107054-2606,6
2/5/2193,989-28-79-69807-2,,107054-23-2848,107054-2607,6
2/5/2193,989-28-79-69807-2,,107054-41-8348,107054-2608,6
2/5/2193,989-28-79-82125-8,,107054-87-2381,107054-2609,6
2/5/2193,989-28-79-05670-4,,107054-60-905,107054-2610,6
2/5/2193,989-28-79-05670-4,,107054-72-7269,107054-2611,6
2/5/2193,989-28-79-69807-2,,107054-26-4926,107054-2612,6
2/5/2193,989-28-79-69807-2,,107054-10-1370,107054-2613,6
2/5/2193,989-28-79-69807-2,,107054-23-2847,107054-2614,6
2/5/2193,989-28-79-82125-8,,107054-87-2380,107054-2615,6
2/5/2193,989-28-229-3157-7,,107054-81-7870,107054-2616,6
2/5/2193,989-28-229-6632-6,0.1,107054-12-8363,107054-2617,6
2/5/2193,989-28-229-6632-6,0.1,107054-20-7274,107054-2618,6
2/5/2193,989-28-229-6632-6,0.1,107054-8-4318,107054-2619,6
2/5/2193,989-28-229-1404-4,,107054-33-9793,107054-2620,6
2/5/2193,989-28-229-1404-4,,107054-78-520,107054-2621,6
2/5/2193,989-28-229-0197-6,,107054-1-2882,107054-2622,6
2/5/2193,989-28-229-1404-4,0.15,107054-1-4629,107054-2623,6
2/5/2193,989-28-229-1404-4,,107054-91-4024,107054-2625,6
2/5/2193,989-28-229-5891-8,,107054-9-5034,107054-2626,6
2/5/2193,989-28-79-23023-4,,107054-31-8174,107054-2627,6
2/5/2193,989-28-79-13801-1,,107054-43-1403,107054-2628,6
2/5/2193,989-28-79-26824-4,,107054-80-3279,107054-2629,6
2/5/2193,989-28-79-71565-6,,107054-74-3997,107054-2630,6
2/5/2193,989-28-79-55752-2,,107054-60-9107,107054-2631,6
2/5/2193,989-28-79-13801-1,,107054-83-3421,107054-2632,6
2/5/2193,989-28-79-26824-4,,107054-93-8370,107054-2633,6
2/5/2193,989-28-79-26824-4,,107054-92-4889,107054-2634,6
2/5/2193,989-28-79-23023-4,,107054-37-1,107054-2635,6
2/5/2193,989-28-79-74374-1,,107054-16-7757,107054-2636,6
2/5/2193,989-28-3705-222-9,,107054-56-3878,107054-2637,6
2/5/2193,989-28-3705-492-6,,107054-14-2946,107054-2638,6
2/5/2193,989-28-3705-222-9,,107054-15-7956,107054-2639,6
2/5/2193,989-28-3705-222-9,,107054-44-2248,107054-2640,6
2/5/2193,989-28-3705-222-9,,107054-50-7268,107054-2641,6
2/5/2193,989-28-3705-222-9,,107054-8-3976,107054-2642,6
2/5/2193,989-28-229-1404-4,,107054-38-56,107054-2643,6
2/5/2193,989-28-79-45675-7,,107054-8-1784,107054-2643,6
2/5/2193,989-28-79-69807-2,,107054-26-4925,107054-2644,6
2/5/2193,989-28-79-13801-1,,107054-93-3399,107054-2644,6
2/5/2193,989-28-3705-007-2,,107054-25-7379,107054-2645,6
2/5/2193,989-28-3705-007-2,,107054-83-6960,107054-2645,6
2/5/2193,989-28-654-0047-4,,107054-29-6421,107054-2646,6
2/5/2193,989-28-654-8573-0,,107054-99-8548,107054-2646,6
2/5/2193,989-28-79-69807-2,,107054-10-1369,107054-2647,6
2/5/2193,989-28-3705-987-7,,107054-6-909,107054-2647,6
2/5/2193,989-28-3705-007-2,,107054-8-6220,107054-2647,6
2/6/2193,989-28-229-1404-4,0.15,107055-1-4470,107054-2671,6
2/6/2193,989-28-3705-007-2,,107055-18-8105,107055-2648,6
2/6/2193,989-28-3705-007-2,,107055-50-781,107055-2649,6
2/6/2193,989-28-3705-007-2,,107055-95-2232,107055-2650,6
2/6/2193,989-28-3705-007-2,,107055-71-7066,107055-2651,6
2/6/2193,989-28-3705-007-2,,107055-96-8602,107055-2652,6
2/6/2193,989-28-3705-583-1,,107055-12-179,107055-2653,6
2/6/2193,989-28-3705-007-2,,107055-94-1594,107055-2654,6
2/6/2193,989-28-79-86624-2,,107055-14-6438,107055-2655,6
2/6/2193,989-28-79-86624-2,,107055-66-4166,107055-2656,6
2/6/2193,989-28-79-21991-8,,107055-66-8902,107055-2657,6
2/6/2193,989-28-79-30536-9,,107055-25-4684,107055-2658,6
2/6/2193,989-28-79-01991-4,,107055-38-4445,107055-2659,6
2/6/2193,989-28-79-11297-4,,107055-57-3471,107055-2660,6
2/6/2193,989-28-79-45675-7,,107055-18-482,107055-2661,6
2/6/2193,989-28-79-13871-4,,107055-62-1133,107055-2662,6
2/6/2193,989-28-79-13871-4,,107055-35-3577,107055-2663,6
2/6/2193,989-28-79-69807-2,,107055-20-6136,107055-2664,6
2/6/2193,989-28-79-05670-4,,107055-80-6121,107055-2665,6
2/6/2193,989-28-79-69807-2,,107055-20-6135,107055-2666,6
2/6/2193,989-28-79-13871-4,,107055-35-3576,107055-2667,6
2/6/2193,989-28-79-22562-9,,107055-60-4252,107055-2668,6
2/6/2193,989-28-79-13871-4,,107055-62-1132,107055-2669,6
2/6/2193,989-28-79-05670-4,,107055-96-9619,107055-2670,6
2/6/2193,989-28-229-3157-7,,107055-26-4455,107055-2672,6
2/6/2193,989-28-229-9769-6,,107055-9-5472,107055-2673,6
2/6/2193,989-28-229-1404-4,,107055-47-1485,107055-2674,6
2/6/2193,989-28-229-9769-6,,107055-12-397,107055-2675,6
2/6/2193,989-28-229-1404-4,,107055-44-7460,107055-2676,6
2/6/2193,989-28-79-23023-4,,107055-38-948,107055-2677,6
2/6/2193,989-28-79-74374-1,,107055-3-3885,107055-2678,6
2/6/2193,989-28-79-71565-6,,107055-71-4535,107055-2679,6
2/6/2193,989-28-79-13801-1,,107055-18-5323,107055-2680,6
2/6/2193,989-28-79-74374-1,,107055-28-5510,107055-2681,6
2/6/2193,989-28-79-36485-4,,107055-32-742,107055-2682,6
2/6/2193,989-28-79-71565-6,,107055-85-5841,107055-2683,6
2/6/2193,989-28-79-74374-1,,107055-41-5031,107055-2684,6
2/6/2193,989-28-79-91028-0,,107055-9-6045,107055-2685,6
2/6/2193,989-28-79-71565-6,,107055-39-584,107055-2686,6
2/6/2193,989-28-79-40897-8,,107055-41-748,107055-2687,6
2/6/2193,989-28-79-13801-1,,107055-10-6967,107055-2688,6
2/6/2193,989-28-79-13801-1,,107055-18-118,107055-2689,6
2/6/2193,989-28-3705-222-9,,107055-19-6032,107055-2690,6
2/6/2193,989-28-79-23015-9,,107055-59-4311,107055-2691,6
2/6/2193,989-28-79-14379-4,,107055-23-1270,107055-2692,6
2/6/2193,989-28-3705-222-9,,107055-56-9721,107055-2693,6
2/6/2193,989-28-79-13801-1,,107055-32-1461,107055-2694,6
2/6/2193,989-28-79-32105-5,,107055-78-3181,107055-2694,6
2/6/2193,989-28-229-1404-4,,107055-16-4808,107055-2695,6
2/6/2193,989-28-79-26824-4,,107055-3-5915,107055-2695,6
2/6/2193,989-28-79-68089-3,0.05,107055-9-6537,107055-2696,6
2/6/2193,989-28-3705-007-2,,107055-28-6936,107055-2696,6
2/6/2193,989-28-3705-492-6,,107055-43-8483,107055-2697,6
2/6/2193,989-28-79-05638-4,,107055-84-8081,107055-2697,6
2/6/2193,989-28-3705-492-6,0.13,107055-42-9749,107055-2698,6
2/6/2193,989-28-229-9769-6,0.13,107055-85-9682,107055-2698,6
2/6/2193,989-28-229-1404-4,,107055-43-2077,107055-2699,6
2/6/2193,989-28-79-23023-4,,107055-50-438,107055-2699,6
2/6/2193,989-28-3705-007-2,,107055-85-6741,107055-2699,6
2/6/2193,989-28-3705-987-7,,107055-36-9650,107055-2700,6
2/6/2193,989-28-79-13801-1,,107055-82-9874,107055-2700,6
2/6/2193,989-28-79-23023-4,,107055-96-5582,107055-2700,6
2/6/2193,989-28-3705-987-7,,107055-31-4651,107055-2701,6
2/6/2193,989-28-3705-369-1,,107055-36-2794,107055-2701,6
2/6/2193,989-28-3705-007-2,,107055-67-4429,107055-2701,6
2/6/2193,989-28-3705-583-1,,107055-79-7953,107055-2701,6
2/7/2193,989-28-229-1404-4,0.15,107056-1-5698,107055-2719,6
2/7/2193,989-28-3705-007-2,,107056-84-5515,107056-2702,6
2/7/2193,989-28-3705-987-7,,107056-50-8919,107056-2703,6
2/7/2193,989-28-3705-007-2,,107056-73-7279,107056-2704,6
2/7/2193,989-28-3705-987-7,,107056-75-7779,107056-2705,6
2/7/2193,989-28-3705-987-7,,107056-95-7686,107056-2706,6
2/7/2193,989-28-79-11297-4,,107056-31-2688,107056-2707,6
2/7/2193,989-28-79-11297-4,,107056-69-1645,107056-2708,6
2/7/2193,989-28-79-45675-7,,107056-12-1638,107056-2709,6
2/7/2193,989-28-79-69807-2,,107056-73-8911,107056-2710,6
2/7/2193,989-28-79-69807-2,,107056-73-8910,107056-2711,6
2/7/2193,989-28-79-13871-4,,107056-48-5997,107056-2712,6
2/7/2193,989-28-79-13871-4,,107056-89-8359,107056-2713,6
2/7/2193,989-28-79-13871-4,,107056-89-8358,107056-2714,6
2/7/2193,989-28-79-13871-4,,107056-48-5996,107056-2715,6
2/7/2193,989-28-654-0047-4,,107056-86-7557,107056-2716,6
2/7/2193,989-28-229-0197-6,,107056-20-2748,107056-2717,6
2/7/2193,989-28-229-9769-6,,107056-28-1090,107056-2718,6
2/7/2193,989-28-229-1404-4,0.15,107056-1-5010,107056-2720,6
2/7/2193,989-28-79-26824-4,,107056-58-7100,107056-2721,6
2/7/2193,989-28-79-74374-1,,107056-14-1013,107056-2722,6
2/7/2193,989-28-79-26824-4,,107056-53-9119,107056-2723,6
2/7/2193,989-28-79-74374-1,,107056-92-8641,107056-2724,6
2/7/2193,989-28-79-71565-6,,107056-11-8365,107056-2725,6
2/7/2193,989-28-79-71565-6,,107056-32-9200,107056-2726,6
2/7/2193,989-28-79-55752-2,,107056-6-2526,107056-2727,6
2/7/2193,989-28-79-23023-4,,107056-38-5372,107056-2728,6
2/7/2193,989-28-79-26824-4,,107056-16-5525,107056-2729,6
2/7/2193,989-28-79-26824-4,,107056-18-8488,107056-2730,6
2/7/2193,989-28-79-74374-1,,107056-56-8332,107056-2731,6
2/7/2193,989-28-79-23023-4,,107056-22-2874,107056-2732,6
2/7/2193,989-28-79-74374-1,,107056-60-72,107056-2732,6
2/7/2193,989-28-79-68089-3,0.05,107056-27-4241,107056-2733,6
2/7/2193,989-28-79-71565-6,,107056-29-5653,107056-2733,6
2/7/2193,989-28-79-23023-4,,107056-64-7932,107056-2733,6
2/8/2193,989-28-229-1404-4,0.15,107057-1-5200,107056-2738,6
2/8/2193,989-28-3705-987-7,,107057-25-7477,107057-2734,6
2/8/2193,989-28-79-45675-7,,107057-93-2718,107057-2735,6
2/8/2193,989-28-79-32105-5,,107057-81-8249,107057-2736,6
2/8/2193,989-28-229-1404-4,0.15,107057-1-6371,107057-2737,6
2/8/2193,989-28-229-1404-4,,107057-44-2551,107057-2739,6
2/8/2193,989-28-79-68089-3,0.05,107057-10-5454,107057-2740,6
2/8/2193,989-28-79-74374-1,,107057-64-9227,107057-2741,6
2/8/2193,989-28-79-74374-1,,107057-14-6001,107057-2742,6
2/8/2193,989-28-79-13801-1,,107057-18-3330,107057-2743,6
2/8/2193,989-28-79-26824-4,,107057-6-2637,107057-2744,6
2/8/2193,989-28-3705-205-2,,107057-32-750,107057-2745,6
2/8/2193,989-28-79-05670-4,,107057-73-9325,107057-2746,6
2/8/2193,989-28-79-05670-4,,107057-24-4203,107057-2747,6
2/8/2193,989-28-3705-138-3,,107057-45-191,107057-2747,6
2/8/2193,989-28-79-74374-1,,107057-87-1909,107057-2748,6
2/8/2193,989-28-229-7592-2,,107057-88-4717,107057-2748,6
2/8/2193,989-28-79-68089-3,0.05,107057-55-9754,107057-2749,6
